ranking,company,first_name,last_name,address,city,state,zip,neighborhood,phone,website,email,short_description,description,sic,sic_description,naics,naics_description,employees,revenue,tags,notes,username
,Pacific Cad Design Inc,,,2202 River Run Dr # 10,San Diego,CA,92108,Mission Valley East,(619) 228-2285,Pacificcaddesign.Com,,,,737303,Cad Systems & Services,541512,Computer Systems Design Services,10,"$1,854,000 ",,,
,Pacific Data Vision,,,3377 Carmel Mountain Rd # 150,San Diego,CA,92121,Torrey Preserve,(858) 259-2999,Skymail.Net,,,,737206,Computer Software,511210,Software Publishers,15,"$6,174,000 ",,,
,Pangea Foundation,,,3368 Governor Dr,San Diego,CA,92122,University City,(619) 615-0982,Pangeafoundation.Org,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,12,"$1,712,000 ",,,
,PC Opticlean Seguro Software,,,3805 Pershing Ave,San Diego,CA,92104,North Park,(800) 439-7194,Pcopticlean.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Pearl Communications Inc,,,2788 Loker Ave W,Carlsbad,CA,92010,,(760) 438-3331,Tireselect.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Company Name,,,Address,City,State,ZIP Code,Neighborhood,Phone Number Combined,Website,,,Company Description,Primary SIC Code,Primary SIC Description,Primary NAICS,Primary NAICS Description,Location Employee Size Actual,Location Sales Volume Actual,,,
,Pearl Group Inc,,,,Carlsbad,CA,92009,,(760) 438-3331,Pearlcomm.Com/Home,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Pearl Technologies,,,2788 Loker Ave W,Carlsbad,CA,92010,,(760) 438-5351,Pearltech.Com,,,,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,12,"$1,833,000 ",,,
,People-Trak Hr Software,,,5256 S Mission Rd # 210,Bonsall,CA,92003,,(800) 809-5731,People-Trak.Com,,,,737206,Computer Software,511210,Software Publishers,11,"$4,528,000 ",,,
,Performance Imaging Corp,,,5392 Leon St,Oceanside,CA,92057,North Valley,(760) 721-2925,Performanceimaging.Com,,,,384104,Physicians & Surgeons Equip & Supls-Mfrs,339112,Surgical & Medical Instrument Manufacturing,15,"$6,091,000 ",,,
,Pigeon Point Systems,,,5860 Owens Ave # 130,Carlsbad,CA,92008,,(760) 757-2304,Pigeonpoint.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Pixeled Systems Inc,,,350 W 9th Ave # 106,Escondido,CA,92025,Central Escondido,(858) 566-6060,Pixeled.Net,,,,733603,Graphic Designers,541430,Graphic Design Services,15,"$1,277,000 ",,,
,Platinum Online Pros,,,4140 Oceanside # 159 Pmb 421,Oceanside,CA,92056,Ivey Ranch - Rancho Del Oro,(858) 751-4420,Platinumonlinepros.Godaddysites.Com,,,It started with two brothers and a dream and has developed into a Cutting-Edge SEO & Reputation Management Firm created to fill the needs of small and large companies in this fast paced hi-tech and highly-competitive online world.,737419,Internet Search Engines,518210,"Data Processing, Hosting & Related Services",10,"$2,406,000 ",,,
,Polaris Software,,,15175 Innovation Dr,San Diego,CA,92128,Carmel Mountain,(425) 823-4841,Polarisappliedsciences.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Port 80 Software Inc,,,2105 Garnet Ave # E,San Diego,CA,92109,Pacific Beach,(858) 274-4497,Port80software.Com,,,,737206,Computer Software,511210,Software Publishers,15,"$6,174,000 ",,,
,Port80 Software Inc,,,,La Jolla,CA,92037,,(858) 274-4497,Port80software.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Practicegenius LLC,,,3525 Del Mar Heights Rd # B1,San Diego,CA,92130,Carmel Valley,Not Available,Practicegenius.Com,,,,737206,Computer Software,511210,Software Publishers,11,"$4,528,000 ",,,
,Predicate Logic Inc,,,6404 Nancy Ridge Dr,San Diego,CA,92121,Sorrento Valley,(858) 715-0100,Predicate.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Pro Tel Communications Inc,,,13851 Danielson St,Poway,CA,92064,,(858) 560-7400,Goprotel.Com,,,"Protel Communications, Inc is a premier provider of in San Diego & the Greater Southern California Market. We specialize in helping our customers link all of their business locations together seamlessly with VOIP Technology. Our Goal: Protel provides cost-effective, communication products; World Class Service; and a 'One Call Source' for all your business communications needs. Protel offers the Mitel 3300, Inter-Tel 5000 and Inter-Tel Axxess platforms.",481302,Telecommunications Services,517919,All Other Telecommunications,11,"$4,740,000 ",,,
,Productive Computing,,,950 Boardwalk # 205,San Marcos,CA,92078,,(760) 510-1200,Productivecomputing.Com,,,,737206,Computer Software,511210,Software Publishers,15,"$6,174,000 ",,,
,Professional Systems Design,,,1065 Lemon Ave,El Cajon,CA,92020,,(619) 328-6673,Prosystemsdesign.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Promar Software,,,6161 El Cajon Blvd # 275,San Diego,CA,92115,Rolando,(858) 565-8405,Promarsoftware.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Proximetry,,,909 W Laurel St,San Diego,CA,92101,Little Italy,(619) 704-0020,Proximetry.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,R B Enterprises,,,9936 Mesa Rim Rd,San Diego,CA,92121,Mira Mesa,(858) 678-0206,Tacdepot.Com,,,,737103,Computers-System Designers & Consultants,541511,Custom Computer Programming Services,11,"$1,569,000 ",,,
,R K Excel America Inc,,,2645 Vista Pacific Dr,Oceanside,CA,92056,Peacock,(760) 732-3161,Rkexcelamerica.Com,,,,557105,Motorcycles & Motor Scooters-Accessories,441228,"Motorcycle, Atv & All Other Motor Vehicle Dealers",19,"$6,548,000 ",,,
,Radiant Technologies LLC,,,6160 Lusk Blvd # 200,San Diego,CA,92121,Sorrento Valley,(858) 558-0955,Dynamics-Nav-Support.Com,,,,737103,Computers-System Designers & Consultants,541511,Custom Computer Programming Services,12,"$1,712,000 ",,,
,Ram Laboratories Inc,,,591 Camino DE LA Reina # 610,San Diego,CA,92108,Mission Valley East,(858) 677-9207,Ramlabs.Com,,,,737206,Computer Software,511210,Software Publishers,12,"$4,940,000 ",,,
,Ranta Consulting Inc,,,8101 LA Mesa Blvd,La Mesa,CA,91942,,(619) 463-4191,Rantaconsulting.Com,,,,737311,Website Design Service,541512,Computer Systems Design Services,10,"$1,854,000 ",,,
,Raveon Technologies,,,2461 Impala Dr,Carlsbad,CA,92010,,(760) 727-8004,Raveon.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,12,"$1,712,000 ",,,
,Realec Technologies,,,561 Saxony Pl # 100,Encinitas,CA,92024,,(760) 436-6795,Realec.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Red Apple Media,,,9305 Lightwave Ave,San Diego,CA,92123,Kearny Mesa,(619) 325-0490,Redapplemedia.Com,,,,737311,Website Design Service,541512,Computer Systems Design Services,10,"$1,854,000 ",,,
,Red Software,,,PO Box 502735,San Diego,CA,92150,,Not Available,Pdftoolkit.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Reverse Vision,,,1620 5th Ave # 525,San Diego,CA,92101,,(858) 433-4970,Reversevision.Com,,,,737206,Computer Software,511210,Software Publishers,18,$0 ,,,
,ROCKETFORCE.NET,,,6225 Pearl Lake Ave,San Diego,CA,92119,Lake Murray,(619) 980-1080,Rocketforce.Net,,,,737311,Website Design Service,541512,Computer Systems Design Services,10,"$1,854,000 ",,,
,S E Ohaus,,,2535 Kettner Blvd,San Diego,CA,92101,Midtown,(619) 269-3500,Seohaus.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",15,"$3,609,000 ",,,
,S2 Technologies,,,1012 2nd St # 110,Encinitas,CA,92024,,(760) 635-2345,Stridetest.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Saa Splaza Inc,,,171 Saxony Rd,Encinitas,CA,92024,,(858) 385-8900,Saasplaza.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,San Diego Computer Conslnts,,,5560 Ruffin Rd # 1a,San Diego,CA,92123,Kearny Mesa,(619) 640-6444,Sdpcfix.Com,,,"San Diego Computer Consultants offers affordable computer repair services to all of San Diego County. Our services in-store PC repair, remote tech support and onsite computer services. We work on all computer brands and models, including ASUS, Acer, Dell, HP, Samsung, Sony and Apple.",737109,Information Technology Services,541511,Custom Computer Programming Services,10,"$1,427,000 ",,,
,San Diego Media,,,9820 Willow Creek Rd # 450,San Diego,CA,92131,Scripps Ranch,(858) 444-2700,Sandiegomedia.Com,,,,737311,Website Design Service,541512,Computer Systems Design Services,15,"$2,780,000 ",,,
,SANDIEGO.COM,,,2251 San Diego Ave # A141,San Diego,CA,92110,Old Town,(619) 515-3000,Sandiego.Com,,,,737206,Computer Software,511210,Software Publishers,10,"$4,116,000 ",,,
,Santek,,,6210 Marindustry Dr,San Diego,CA,92121,Sorrento Valley,(858) 550-9000,Santechnology.Com,,,,399903,Manufacturers,339999,All Other Miscellaneous Manufacturing,15,"$4,491,000 ",,,
,Santrio Inc,,,215 S Highway 101 # 116,Solana Beach,CA,92075,Solana Beach,(858) 350-5154,Santrio.Com,,,,737206,Computer Software,511210,Software Publishers,10,"$4,116,000 ",,,
,Scroll Motion,,,7855 Fay Ave # 320,La Jolla,CA,92037,Village,(212) 608-9146,Scrollmotion.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Seat Advisor,,,2655 Camino Del Rio N # 470,San Diego,CA,92108,Mission Valley East,(619) 491-0556,Seatadvisor.Com,,,,737206,Computer Software,511210,Software Publishers,11,"$4,528,000 ",,,
,Security On-Demand,,,12121 Scripps Summit Dr # 320,San Diego,CA,92131,Miramar Ranch North,(858) 695-8676,Securityondemand.Com,,,,737398,Computer Integrated Systems Design,541512,Computer Systems Design Services,11,"$2,039,000 ",,,
,Seebyte,,,2240 Shelter Island Dr,San Diego,CA,92106,La Playa,(619) 223-1501,Seebyte.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Seeds Software,,,5694 Mission Center Rd # 140,San Diego,CA,92108,Mission Valley East,(206) 782-0914,Seeds2learn.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Seer Technologies Inc,,,4350 LA Jolla Village Dr,San Diego,CA,92122,University City,(858) 546-4418,Seer-Technologies.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Semantic Research Inc,,,4922 N Harbor Dr,San Diego,CA,92106,Roseville - Fleet Ridge,(619) 222-4050,Semanticresearch.Com,,,,873206,Research Service,541910,Marketing Research & Public Opinion Polling,17,$0 ,,,
,Sempra International,,,488 8th Ave,San Diego,CA,92101,East Village,(619) 696-2000,Semprainternational.Com,,,,491101,Electric Companies,221122,Electric Power Distribution,12,$0 ,,,
,Servmax Inc,,,6805 Nancy Ridge Dr,San Diego,CA,92121,Sorrento Valley,(858) 457-5776,Servmax.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Sesame Software Inc,,,2226 Larkspur Dr,Alpine,CA,91901,,(408) 550-7999,Sesamesoftware.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Shifthound Inc,,,157 E Valley Pkwy,Escondido,CA,92025,Central Escondido,(760) 747-2575,Shifthound.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Shiftschedules,,,500 W Harbor Dr # 1601,San Diego,CA,92101,Marina,Not Available,Shiftschedulessoftware.Com,,,,737206,Computer Software,511210,Software Publishers,11,"$4,528,000 ",,,
,Showing Suite Inc,,,4204 Jutland Dr # A2,San Diego,CA,92117,Bay Ho,(858) 270-1055,Showingsuite.Com,,,,555104,Boat Dealers Sales & Service,441222,Boat Dealers,11,"$4,286,000 ",,,
,Showpro Software,,,9565 Pathway St,Santee,CA,92071,,(619) 596-4000,Showprogram.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Sigma Consulting Group LLC,,,4660 LA Jolla Village Dr # 500,San Diego,CA,92122,University City,(858) 227-9144,Sigma-Cg.Com,,,,874201,Business Management Consultants,541614,"Process, Physical Distr/Logistics Consulting Svcs",12,"$1,367,000 ",,,
,Signal Engineering Inc,,,6370 Lusk Blvd # F206,San Diego,CA,92121,Sorrento Valley,(858) 552-8131,Sigeng.Com,,,,366998,Communications Equipment NEC (Mfrs),334290,Other Communications Equipment Manufacturing,11,"$2,149,000 ",,,
,Simplicitize,,,11019 Caminito Alegra,San Diego,CA,92131,Scripps Ranch,(858) 610-1353,Simplicitize.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,SIMS Software,,,420 Stevens Ave # 320,Solana Beach,CA,92075,Solana Beach,(858) 481-9292,Simssoftware.Net,,,"Products SIMS Software has been a pioneer in automating industrial security information management since 1983. We are the recognized industry leader in the field, providing the U.S. Government and defense contractors with innovative solutions and systems. Our clients include all branches of the military, the White House, U.S. Senate, Departments of State and Commerce, as well as most leading aerospace companies ( Lockheed Martin, BAE Systems, ITT Aerospace, L-3 Communications, AT&T, Boeing, etc ).",737206,Computer Software,511210,Software Publishers,10,"$4,116,000 ",,,
,Site Tuners,,,4420 Hotel Circle Ct # 330,San Diego,CA,92108,Mission Valley West,(619) 223-8020,Sitetuners.Com,,,,737206,Computer Software,511210,Software Publishers,15,"$6,174,000 ",,,
,Sky Deep Software Inc,,,12526 High Bluff Dr # 300,San Diego,CA,92130,Carmel Valley,(858) 794-6854,Deepskysoftware.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Skyline It Svc,,,1620 5th Ave # 925,San Diego,CA,92101,Cortez,(619) 814-0030,Skylineits.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,12,"$1,712,000 ",,,
,Smartsearch,,,4167 Avenida DE LA Plata # 126,Oceanside,CA,92056,Ivey Ranch - Rancho Del Oro,(760) 941-2800,Aps2k.Com,,,,737206,Computer Software,511210,Software Publishers,12,"$4,940,000 ",,,
,SMR Structural Engineers Inc,,,3569 5th Ave,San Diego,CA,92103,Hillcrest,(619) 294-6600,Smrconsultinggroup.Com,,,,874201,Business Management Consultants,541614,"Process, Physical Distr/Logistics Consulting Svcs",15,"$1,708,000 ",,,
,SMS Technologies Inc,,,9877 Waples St,San Diego,CA,92121,Sorrento Valley,(858) 587-6900,Smstech.Com,,,"Located in San Diego, Calif., SMS Technologies Inc. offers a comprehensive range of electronics manufacturing services (EMS) to its clients. Its EMS offerings include prototyping, board level production, box build, complex electronic component assembly and volume manufacturing. The company specializes in complex electronics component projects in low-to-medium volumes and addresses offshore production requirements through its sister company, Total Electronics. It caters to the military, medical, telecommunications, automotive, technology, industrial computer and consumer product industries. SMS Technologies Inc. is an ISO 9001:2008, TS 16949:2002, AS 9100:2004 and ISO 13485:2003 certified company. The firm has registered with the Food and Drug Administration (FDA) agency and International Traffic in Arms Regulations (ITAR). Frost & Sullivan honored SMS Technologies Inc. with the North American Customer Value Enhancement award in 2007.",737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,So Cal Graphics,,,8316 Clairemont Mesa Bl # 105,San Diego,CA,92111,Kearny Mesa,(858) 292-4919,Socalgraphics.Com,,,,733603,Graphic Designers,541430,Graphic Design Services,15,"$1,277,000 ",,,
,Soft Pak,,,3550 Camino Del Rio N # 208,San Diego,CA,92108,Mission Valley East,(619) 283-2338,Soft-Pak.Com,,,,737206,Computer Software,511210,Software Publishers,15,"$6,174,000 ",,,
,Software Business Solution,,,3633 Camino Del Rio S # 102,San Diego,CA,92108,Mission Valley East,(619) 285-9495,Sdbusinessresources.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Software Business Solutions,,,5807 University Ave,San Diego,CA,92115,Redwood Village - Rolando Park,(619) 285-9495,Quickbooksaccountingservices.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Software Design Assoc Inc,,,13939 Poway Rd,Poway,CA,92064,,(858) 679-5900,Wanet.Net,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Software Partners LLC,,,732 Poinsettia Park N,Encinitas,CA,92024,,(760) 944-8436,Swpartners.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Software Partners LLC,,,904 2nd St,Encinitas,CA,92024,,(760) 944-8436,Swpartners.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Software Systems Consulting,,,4993 Niagara Ave # 204,San Diego,CA,92107,Ocean Beach,(619) 226-4112,Ssccorp.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Solidprofessor,,,110 W C St,San Diego,CA,92101,Core-Columbia,(619) 645-5265,Solidprofessor.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,SPAWAR Systems Ctr,,,53560 Hull St,San Diego,CA,92152,Wooded Area,(619) 553-9184,Navy.Mil,,,,737108,Computer-Software Developers,541511,Custom Computer Programming Services,10,"$1,427,000 ",,,
,Spec Pro Technical Svc,,,2262 Rutherford Rd # 103,Carlsbad,CA,92008,,(760) 438-2261,Specpro-Tech.Com,,,,737911,Computers-Support Services,541519,Other Computer Related Services,12,"$1,967,000 ",,,
,Spot Link,,,4669 Murphy Canyon Rd # 210,San Diego,CA,92123,Kearny Mesa,(858) 454-6420,Spotlink.Com,,,,737103,Computers-System Designers & Consultants,541511,Custom Computer Programming Services,13,"$1,854,000 ",,,
,Stanley Associates,,,7592 Metropolitan Dr # 401,San Diego,CA,92108,Mission Valley East,(619) 260-0602,Cgi.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,10,"$1,427,000 ",,,
,States Software,,,8841 Spectrum Center Blvd,San Diego,CA,92123,Kearny Mesa,(619) 851-2430,Enterpriselead.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Storage Media Group Inc,,,7697 Sitio Algodon,Carlsbad,CA,92009,La Costa Oaks South,(858) 312-1209,Storagemediagroup.Com,,,,737206,Computer Software,511210,Software Publishers,17,"$6,997,000 ",,,
,Storix Software,,,7801 Mission Center Ct # 320,San Diego,CA,92108,Mission Valley East,(619) 543-0200,Storix.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Symfonee Co,,,17075 Via Del Campo,San Diego,CA,92127,Rancho Bernardo,(858) 677-3888,Symfonee.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Symfonee Corp,,,5820 Oberlin Dr,San Diego,CA,92121,Sorrento Valley,(858) 677-3888,Symfonee.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Syndicate Labs,,,945 4th Ave,San Diego,CA,92101,Gaslamp,(619) 446-6787,Syndicatelabs.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Tapestry Solutions Inc,,,5643 Copley Dr,San Diego,CA,92111,Kearny Mesa,(858) 503-1990,Tapestrysolutions.Com,,,"Tapestry Solutions has been providing software, training and consulting support services for commercial and residential customers since 1993. It specializes in offering logistics management and decision support systems. The company s capabilities include homeland security, modeling and field support. Tapestry Solutions has a staff of more than 350 professionals who provide operations center design and supply chain management services. The company s capabilities include data fusion and analysis, service-oriented architecture, information assurance and agile development. It is a wholly owned subsidiary of Boeing, which is a full-service manufacturer of military aircraft for the defense industry. Tapestry Solutions offers a range of products, such as the BCS3-NM, BCS3 and Tapestry Defender.",737206,Computer Software,511210,Software Publishers,18,$0 ,,,
,Taylor & Pond Corporate Comms,,,2308 Kettner Blvd # C,San Diego,CA,92101,Harborview,(619) 297-3742,Taylorpond.Com,,,,489903,Communications,517919,All Other Telecommunications,15,"$6,241,000 ",,,
,Tdo Software,,,6235 Lusk Blvd,San Diego,CA,92121,Sorrento Valley,(858) 558-3696,Pinnacleendo.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Techit Services LLC,,,3965 Paula St,La Mesa,CA,91941,,(619) 344-0044,Techit-Services.Com,,,,737911,Computers-Support Services,541519,Other Computer Related Services,12,"$1,967,000 ",,,
,Techpool Software,,,1012 Oak Ln,Escondido,CA,92029,Felicita,(760) 737-9240,Techpool.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Telcomtec,,,120 N Pacific St # J2,San Marcos,CA,92069,,(760) 736-3211,Telcomtec.Com,,,,737999,Computer Related Services NEC,541519,Other Computer Related Services,11,"$1,803,000 ",,,
,Terra Nova Group LP,,,316 E H St,Chula Vista,CA,91910,Terra Nova,(619) 426-2716,Newmarkmerrill.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Terra Nova Group LP,,,358 E H St,Chula Vista,CA,91910,Terra Nova,(619) 426-4138,Newmarkmerrill.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Thoughtbug Software,,,7944 Playmor Ter,San Diego,CA,92122,University City,(858) 866-9673,Thoughtbug.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Tillster Inc,,,5959 Cornerstone Ct W # 100,San Diego,CA,92121,Sorrento Valley,(858) 784-0800,Tillster.Com,,,,737108,Computer-Software Developers,541511,Custom Computer Programming Services,10,$0 ,,,
,Torrey Pines Logic,,,10505 Roselle St,San Diego,CA,92121,Sorrento Valley,(858) 755-4549,Tplogic.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Touch Technologies,,,10650 Scripps Ranch Blvd,San Diego,CA,92131,Scripps Ranch,(858) 566-3603,Angelic-Techie.Com,,,"Established in 1982, Touch Technologies Inc. is a software research and development company. Located in San Diego, Calif., it specializes in prototyping and scalable custom application development as well as in designing, creating and maintaining database applications. The company offers expert consulting services and software solutions for Fortune 1000 companies. It also develops and implements various software applications as per clients requirement. Touch Technologies Inc. uses software change control and parametric code testing procedures in rendering its services.",737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Treeline Interactive,,,3725 Mission Blvd,San Diego,CA,92109,Mission Beach,(858) 488-4930,Treelineinteractive.Com,,,"Treeline Interactive based in San Diego,CA provides software development for mobile apps, iPhone iOS, Android, websites, and the Internet of Things (IoT).",737108,Computer-Software Developers,541511,Custom Computer Programming Services,10,"$1,427,000 ",,,
,Trey Software,,,2255 Avenida DE LA Playa # 7b2,La Jolla,CA,92037,La Jolla Shores,(858) 220-2852,Treysoftware.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Trey Software,,,13446 Poway Rd Pmb 502,Poway,CA,92064,,(858) 220-2852,Treysoftware.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Two Point Solutions,,,3434 Midway Dr # 2002,San Diego,CA,92110,Midway District,(619) 269-4890,2pointsolutions.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Ultra Electronics Advanced,,,8799 Balboa Ave # 105,San Diego,CA,92123,Kearny Mesa,(858) 503-1492,Ultra-Ats.Com,,,,573407,Computer & Equipment Dealers,443142,Electronic Stores,17,"$4,518,000 ",,,
,Unisys Corp,,,10850 Via Frontera,San Diego,CA,92127,Rancho Bernardo,(858) 451-5010,Unisys.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Uptime Ontime,,,8405 Katherine Claire Ln,San Diego,CA,92127,Black Mountain Ranch,(858) 623-5881,Utot.Com,,,,737911,Computers-Support Services,541519,Other Computer Related Services,12,"$1,967,000 ",,,
,Value Logic Inc,,,1947 Camino Vida Roble # 222,Carlsbad,CA,92008,,(760) 599-9255,Valuelogic.Com,,,"About Value Logic Value Logic is a woman owned provider of computer hardware, software, networks, and consulting services to the small to medium business ( SMB ) marketplace in San Diego County. Since 1999 Value Logic has provided solutions to over 350 customers and earned itself a reputation as a trusted source for computing solutions. Value Logic handles everything from upgrading a PC desktop, to migrating a company's entire outdated system to current technology, including installing, implementing, and managing the transition to a totally new networked solution using state-of-the-art software and hardware.",737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,12,"$1,833,000 ",,,
,Virtual Co Network,,,8810 Jamacha Blvd # C,Spring Valley,CA,91977,,(619) 479-6637,Tvc.Net,,,,737417,Website Hosting,518210,"Data Processing, Hosting & Related Services",10,"$2,406,000 ",,,
,Vision Course LLC,,,2182 S El Camino Real,Oceanside,CA,92054,Mira Costa,(760) 529-9310,Pspanel.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Visiontree Software Inc,,,8885 Rio San Diego Dr # 220,San Diego,CA,92108,Mission Valley East,(619) 295-2800,Visiontree.Com,,,"Corporate VisionBased in San Diego, CA, VisionTree is a profitable, privately held company incorporated in 2003. VisionTree's strategic vision is to improve the transparency of information for patient wellness and care by delivering a patient-centric data exchange through interoperability within communities.VisionTree recognizes that patient-centric healthcare system reform is being driven by several factors including consumer demand and the adoption of specific quality measures by payers & providers. The overarching need to provide the best quality of care, delivered affordably, for optimal, long-term quality of life.Based on these factors, VisionTree is working closely with patients, providers, medical societies and payers to collect outcomes data, foster patient responsibility and aggregate quality measures for transparency on physician, hospital and specialty levels.From the experience of implementing VisionTree solutions at over 100 sites to date, our team has learned to never underestimate the readiness and willingness of the patient to embrace web-based communication and the physicians and staff to embrace a new technology. By eliminating the paper process of patient's completing information and saving steps to input their data directly into a secure, electronic and easily accessible format, VTOC has been proven to improve the quality of patient care and the efficiency of staff workflow.About the SoftwareVisionTree Healthcare Solutions consists of VisionTree Optimal Care ( VTOC ), VisionTree MOC Online and VTOC for Clinical Trials, all for web-based data collection, efficient workflow, as well as improved communication, documentation and quality of care.VisionTree Optimal Care ( VTOC ) is a proven and secure, web-based patient health management system for collecting and storing health records, consents, reminders, messaging, education material and outcomes data. VTOC delivers quality patient and provider/payer communication and documentation through a system that meets the requirements of patient safety, risk management and P4P guidelines, as well as reducing transcription costs.VisionTree has been proven to improve patient satisfaction and be a user-friendly system for both patient and staff involvement in electronic documentation, which completes the workflow where traditional electronic medical records end. Results have included:VisionTree MOC Online is a secure, user-friendly, web-based system to capture and aggregate quality reporting components including: patient outcomes data, physician self-reported measures, and claims-based measures from legacy billing and EMR systems. VisionTree delivers custom measures designed by healthcare organizations and societies for Maintenance of Certification, meeting P4P guidelines and reporting under PQRI and HR 6111 with the following highlights:Quality measures and patient satisfaction data collected on aggregate level for societies, organizations, physician groups and individual physiciansVisionTree's Conference Solutions consists of VisionTree Conference Live!, VisionTree Conference Enterprise and VisionTree Professional. The VisionTree Conference Enterprise platform delivers proven, mobile solutions for real-time documentation and interaction in any meeting, conference or strategic decision making process using any web-enabled device.VisionTree engages all participants in real-time data collection and live Q&A for relevant group discussion on hot topic issues and actionable items. The following results have been documented:Reduce staff time for processing paper surveys and accreditation forms ( over 100 hours of staff time saved on average ).Customers & Industry LeadershipVisionTree's mission is to empower patients to improve communication with their provider, maintain their health records and make better decisions about their health. VisionTree is working with leading academic and community sites around the country and world to deliver a proven, scalable and interoperable",737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,Vivantech,,,2020 Camino Del Rio N # 700,San Diego,CA,92108,Mission Valley East,(619) 298-4824,Vivantech.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
,VSISYSTEMS.COM,,,10923 Scripps Ranch Blvd,San Diego,CA,92131,Scripps Ranch,(858) 717-0258,Vsisystems.Com,,,,737206,Computer Software,511210,Software Publishers,18,"$7,409,000 ",,,
